target,test_family,n_obs,r2_base,r2_full,delta_r2,permutation_p,fdr_q,top_term,top_beta,effect_sign,low_confidence,base_terms,test_terms,analysis_family,target_class,natural_state,natural_state_token,channel_group,channel_group_token,band,band_token,feature_scope
state_working_mos_gamma_whole_slice_norm,rule_block,204,0.18385209397472513,0.18497191942241387,0.0011198254476887382,0.8931068931068931,0.9401951760030363,rule_reversal_frequency,0.025582874540446925,positive,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency""]",lfp_behavior_modulation,state_lfp,Working,working,MOs,mos,gamma,gamma,whole_slice_norm
state_working_mos_gamma_whole_slice_norm,learning_stage_block,204,0.18385209397472513,0.18819186881038663,0.004339774835661503,0.8961038961038961,0.9401951760030363,perf_intermediate,-0.0227522872240159,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""perf_intermediate"", ""perf_learned""]",lfp_behavior_modulation,state_lfp,Working,working,MOs,mos,gamma,gamma,whole_slice_norm
state_wake_mos_theta_whole_slice_norm,bias_block,526,0.43102032708801674,0.4322490909482388,0.0012287638602220818,0.8971028971028971,0.9401951760030363,bias_left,0.02404039063288789,positive,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,Wake,wake,MOs,mos,theta,theta,whole_slice_norm
lfp_pl_delta_whole_slice_norm,behavior_all,526,0.44888104867166545,0.4542146773678316,0.005333628696166159,0.903096903096903,0.9423619858402467,bias_right,-0.08350476833381427,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency"", ""perf_intermediate"", ""perf_learned"", ""bias_left"", ""bias_right""]",lfp_behavior_modulation,global_lfp,global,global,PL,pl,delta,delta,whole_slice_norm
lfp_ila_gamma_whole_slice_norm,rule_block,526,0.026812502270589067,0.02696289736452706,0.00015039509393799388,0.9140859140859141,0.9466395673292225,rule_reversal_frequency,-0.015464109641545362,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency""]",lfp_behavior_modulation,global_lfp,global,global,ILA,ila,gamma,gamma,whole_slice_norm
lfp_mos_gamma_whole_slice_norm,learning_stage_block,526,0.3648159276426617,0.3670167837115301,0.0022008560688684398,0.9150849150849151,0.9466395673292225,perf_intermediate,0.016951677370571003,positive,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""perf_intermediate"", ""perf_learned""]",lfp_behavior_modulation,global_lfp,global,global,MOs,mos,gamma,gamma,whole_slice_norm
lfp_acad_gamma_whole_slice_norm,learning_stage_block,526,0.31394829144363234,0.31573280011169436,0.0017845086680620126,0.9250749250749251,0.9508440277671046,perf_learned,-0.01731553972013807,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""perf_intermediate"", ""perf_learned""]",lfp_behavior_modulation,global_lfp,global,global,ACAd,acad,gamma,gamma,whole_slice_norm
state_wake_mos_theta_whole_slice_norm,learning_stage_block,526,0.43102032708801674,0.4320423409304428,0.0010220138424260616,0.9270729270729271,0.9508440277671046,perf_learned,0.01832350935560736,positive,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""perf_intermediate"", ""perf_learned""]",lfp_behavior_modulation,state_lfp,Wake,wake,MOs,mos,theta,theta,whole_slice_norm
state_working_pl_gamma_whole_slice_norm,bias_block,204,0.13541276743297725,0.13669186512660125,0.0012790976936239984,0.9310689310689311,0.9508789083257168,bias_right,-0.009048502946240237,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,Working,working,PL,pl,gamma,gamma,whole_slice_norm
state_working_mos_gamma_whole_slice_norm,behavior_all,204,0.18385209397472513,0.2098666138222186,0.026014519847493478,0.935064935064935,0.9509134932863746,rule_reversal_frequency,0.05848993684930246,positive,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency"", ""perf_intermediate"", ""perf_learned"", ""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,Working,working,MOs,mos,gamma,gamma,whole_slice_norm
lfp_pl_delta_whole_slice_norm,learning_stage_block,526,0.44888104867166545,0.4492799702070497,0.00039892153538423347,0.9400599400599401,0.9519594329720912,perf_learned,0.012670177977262059,positive,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""perf_intermediate"", ""perf_learned""]",lfp_behavior_modulation,global_lfp,global,global,PL,pl,delta,delta,whole_slice_norm
state_working_pl_gamma_whole_slice_norm,learning_stage_block,204,0.13541276743297725,0.1355778813817916,0.00016511394881435493,0.997002997002997,1.0,perf_intermediate,-0.006447836592407082,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""perf_intermediate"", ""perf_learned""]",lfp_behavior_modulation,state_lfp,Working,working,PL,pl,gamma,gamma,whole_slice_norm
state_working_pl_gamma_whole_slice_norm,behavior_all,204,0.13541276743297725,0.1390047628961899,0.0035919954632126494,0.999000999000999,1.0,rule_reversal_frequency,-0.05748440351827587,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency"", ""perf_intermediate"", ""perf_learned"", ""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,Working,working,PL,pl,gamma,gamma,whole_slice_norm
lfp_acad_gamma_whole_slice_norm,rule_block,526,0.31394829144363234,0.3139482953507289,3.9070965351939435e-09,1.0,1.0,rule_reversal_frequency,-4.2931270811286115e-05,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency""]",lfp_behavior_modulation,global_lfp,global,global,ACAd,acad,gamma,gamma,whole_slice_norm
